"country_code","region","end_year","rur","wombmi_cat","wom_weight","wom_height","wom_bmi","n"
"BD","sylhet",2014,1,1,46.4091529846191,150.232345581055,20.5287132263184,2368571.98855591
"BD","sylhet",2014,1,2,72.8841934204102,151.720260620117,31.6219539642334,36734.9851074219
"BD","sylhet",2014,1,3,72.6545715332031,139.597793579102,36.741512298584,3631.7109375
"BD","sylhet",2014,1,4,90,147,41.6500015258789,1296.2197265625
"BD","sylhet",2014,1,,40.1837615966797,184.5,,20001.0844726563
"ET","addisadaba",2016,0,1,54.9132232666016,156.592102050781,22.3679447174072,1276696.45368958
"ET","addisadaba",2016,0,2,77.4982452392578,156.208312988281,31.7236232757568,86805.1206207275
"ET","addisadaba",2016,0,3,89.4020156860352,156.540908813477,36.4457740783691,22148.2919311523
"ET","addisadaba",2016,0,4,106.100769042969,152.943572998047,45.454833984375,2237.00329589844
"ET","addisadaba",2016,0,,100.455642700195,131.570327758789,,92191.5130462646
"ET","afar",2016,0,1,50.9766120910645,156.518341064453,20.7995834350586,50922.5537567139
"ET","afar",2016,0,2,80.5466766357422,156.255599975586,32.9939308166504,2772.78688049316
"ET","afar",2016,0,,,,,2030.19717407227
"ET","amhara",2016,0,1,52.6653213500977,157.446395874023,21.2248287200928,1097618.16918945
"ET","amhara",2016,0,2,78.7499771118164,156.260848999023,32.121452331543,11334.0517578125
"ET","amhara",2016,0,3,100.199996948242,160.699996948242,38.7999992370605,3743.51171875
"ET","amhara",2016,0,,30.6000003814697,,,28331.1711425781
"ET","benishangul",2016,0,1,55.1928100585938,158.62825012207,21.905309677124,36950.6811828613
"ET","benishangul",2016,0,2,79.856819152832,159.204940795898,31.5388965606689,496.053115844727
"ET","benishangul",2016,0,,,,,4938.09337615967
"ET","diredawa",2016,0,1,55.4092483520508,158.07926940918,22.1505870819092,81719.9452362061
"ET","diredawa",2016,0,2,78.4234313964844,156.58854675293,31.9402637481689,6444.72250366211
"ET","diredawa",2016,0,3,96.5812683105469,159.584732055664,37.9113006591797,938.804550170898
"ET","diredawa",2016,0,4,122.286758422852,160.993209838867,46.9456176757813,292.036003112793
"ET","diredawa",2016,0,,,,,13218.9953079224
"ET","gambela",2016,0,1,53.4146842956543,161.669067382813,20.4366836547852,29568.3071861267
"ET","gambela",2016,0,2,73.1430587768555,151.069213867188,31.9606971740723,1011.68826675415
"ET","gambela",2016,0,3,88.4814987182617,158.009002685547,35.3853492736816,244.866035461426
"ET","gambela",2016,0,4,111.449996948242,161.5,42.620002746582,133.449905395508
"ET","gambela",2016,0,,57,,,1403.90161514282
"ET","harari",2016,0,1,55.3179244995117,157.563720703125,22.2724437713623,28485.6441421509
"ET","harari",2016,0,2,79.569709777832,158.568161010742,31.6072616577148,1854.90235137939
"ET","harari",2016,0,3,95.2826385498047,158.015441894531,38.225643157959,132.393474578857
"ET","harari",2016,0,,,,,4666.11977767944
"ET","oromia",2016,0,1,54.4606246948242,157.964385986328,21.8026371002197,1187852.4284668
"ET","oromia",2016,0,2,71.8225708007813,149.49072265625,31.9794826507568,76778.7900390625
"ET","oromia",2016,0,3,90.3835144042969,158.95573425293,35.7221832275391,21726.5322265625
"ET","oromia",2016,0,4,104.199996948242,153,44.5099983215332,9197.876953125
"ET","oromia",2016,0,,146.800003051758,155.5,,86414.5378417969
"ET","snnpr",2016,0,1,54.4780311584473,157.84033203125,21.8403129577637,609010.623291016
"ET","snnpr",2016,0,2,84.0461502075195,158.10498046875,33.6219062805176,17730.3527832031
"ET","snnpr",2016,0,3,93.5,160,36.5200004577637,3084.845703125
"ET","snnpr",2016,0,4,106.699996948242,163,40.1599998474121,3055.05102539063
"ET","snnpr",2016,0,,,,,44109.3464355469
"ET","somali",2016,0,1,56.3253746032715,160.630508422852,21.83669090271,117225.058624268
"ET","somali",2016,0,2,83.3399353027344,161.530288696289,31.9026641845703,9734.42213439941
"ET","somali",2016,0,3,101.775856018066,168.591125488281,35.8256149291992,1324.72384643555
"ET","somali",2016,0,4,100.400001525879,156.850006103516,40.7000007629395,1487.63903808594
"ET","somali",2016,0,,,,,8258.97805786133
"ET","tigray",2016,0,1,51.6906089782715,156.144439697266,21.1781425476074,409004.375305176
"ET","tigray",2016,0,2,78.5532836914063,158.309051513672,31.2769432067871,8462.16784667969
"ET","tigray",2016,0,,38.9000015258789,,,26583.8645019531
"ET","afar",2016,1,1,46.1630516052246,155.012634277344,19.1916007995605,140802.858657837
"ET","afar",2016,1,2,80.1394653320313,158.416534423828,31.9329853057861,183.8893699646
"ET","afar",2016,1,,44.670093536377,,,7217.85299682617
"ET","amhara",2016,1,1,48.6733818054199,155.67463684082,20.0574016571045,4720662.65649414
"ET","amhara",2016,1,4,61.0999984741211,119,43.1500015258789,2302.21362304688
"ET","amhara",2016,1,,42.9000015258789,,,45174.9887695313
"ET","benishangul",2016,1,1,50.1676406860352,156.932266235352,20.346851348877,196266.174423218
"ET","benishangul",2016,1,2,75.8746490478516,157.766754150391,30.4669857025146,670.308990478516
"ET","benishangul",2016,1,4,59.7000007629395,103.199996948242,56.060001373291,246.196105957031
"ET","benishangul",2016,1,,149,155.600006103516,,15657.0929031372
"ET","diredawa",2016,1,1,49.2798080444336,158.049179077148,19.6856117248535,39667.1845321655
"ET","diredawa",2016,1,2,79,159.699996948242,30.9799995422363,132.800765991211
"ET","diredawa",2016,1,,,,,1402.1833190918
"ET","gambela",2016,1,1,51.1298904418945,160.933807373047,19.7687854766846,35606.0024871826
"ET","gambela",2016,1,2,68.3287506103516,150.272994995117,30.2505702972412,109.545124053955
"ET","gambela",2016,1,,,,,1474.77110004425
"ET","harari",2016,1,1,51.1528053283691,158.396743774414,20.378942489624,23626.5282783508
"ET","harari",2016,1,2,81.4998779296875,158.699478149414,32.2551574707031,306.598430633545
"ET","harari",2016,1,,57.9000015258789,,,2154.80584716797
"ET","oromia",2016,1,1,50.0480117797852,157.161361694336,20.2469673156738,7381793.640625
"ET","oromia",2016,1,2,67.5517883300781,145.83430480957,31.2537803649902,19162.3195800781
"ET","oromia",2016,1,3,50.2482109069824,113.438087463379,39.0279350280762,12976.5400390625
"ET","oromia",2016,1,4,91.0999984741211,146,42.7400016784668,2231.31079101563
"ET","oromia",2016,1,,,,,271975.192626953
"ET","snnpr",2016,1,1,51.1388740539551,156.908950805664,20.7542572021484,4372425.66113281
"ET","snnpr",2016,1,2,71.3006439208984,149.448211669922,31.3192024230957,14190.1291503906
"ET","snnpr",2016,1,,34.2464294433594,138.385223388672,,167654.271728516
"ET","somali",2016,1,1,53.3240127563477,162.463394165039,20.1843242645264,544198.114440918
"ET","somali",2016,1,2,83.9154586791992,163.055999755859,31.5464782714844,13896.8393096924
"ET","somali",2016,1,3,88.9939880371094,154.510864257813,37.3154792785645,960.976715087891
"ET","somali",2016,1,4,99.616455078125,149.953460693359,44.0297203063965,944.885345458984
"ET","somali",2016,1,,27.7000007629395,155,,32961.8590698242
"ET","tigray",2016,1,1,47.3703193664551,156.108337402344,19.4101734161377,1316819.20635986
"ET","tigray",2016,1,2,77.6530227661133,157.25617980957,31.2963962554932,1971.97607421875
"ET","tigray",2016,1,4,63.7000007629395,109,53.6199989318848,989.027648925781
"ET","tigray",2016,1,,,,,32463.9779205322
"GH","ashanti",2014,0,1,60.3090591430664,158.873199462891,23.8697948455811,317238.065338135
"GH","ashanti",2014,0,2,81.3558959960938,158.726913452148,32.2420425415039,53130.0713806152
"GH","ashanti",2014,0,3,94.1290893554688,159.018585205078,37.1849479675293,17895.6787109375
"GH","ashanti",2014,0,4,106.528617858887,158.440963745117,42.4192733764648,11268.4024047852
"GH","ashanti",2014,0,,58.5999984741211,,,422180.269439697
"GH","brongahafo",2014,0,1,58.9272613525391,158.977890014648,23.2577095031738,123500.570129395
"GH","brongahafo",2014,0,2,84.1079177856445,161.717422485352,32.1172065734863,9676.71939086914
"GH","brongahafo",2014,0,3,95.6606063842773,161.828598022461,36.4979782104492,2620.39920043945
"GH","brongahafo",2014,0,,,,,145146.919250488
"GH","central",2014,0,1,59.8211936950684,159.164016723633,23.5788707733154,109526.131103516
"GH","central",2014,0,2,81.3802032470703,160.137817382813,31.7037506103516,15444.5321655273
"GH","central",2014,0,3,95.0197219848633,160.247665405273,36.9388198852539,7149.66741943359
"GH","central",2014,0,4,118.345642089844,164.954498291016,43.4554405212402,2470.93273925781
"GH","central",2014,0,,,,,125733.607177734
"GH","eastern",2014,0,1,59.2867317199707,159.165420532227,23.346565246582,112974.656860352
"GH","eastern",2014,0,2,83.0057830810547,159.884765625,32.4639320373535,17776.8047485352
"GH","eastern",2014,0,3,92.1922607421875,158.098617553711,36.8639984130859,8825.71081542969
"GH","eastern",2014,0,4,116.322135925293,159.314895629883,45.8196182250977,1525.99127197266
"GH","eastern",2014,0,,,,,162707.345581055
"GH","greateraccra",2014,0,1,61.0351371765137,159.28727722168,24.0344791412354,434038.178283691
"GH","greateraccra",2014,0,2,82.1619262695313,160.608047485352,31.8279075622559,111654.407348633
"GH","greateraccra",2014,0,3,96.3360214233398,161.739105224609,36.7688369750977,56918.2683105469
"GH","greateraccra",2014,0,4,114.967552185059,159.226974487305,45.2553520202637,21498.5481567383
"GH","greateraccra",2014,0,,159.399993896484,82.5,,600014.155273438
"GH","northern",2014,0,1,57.6464767456055,160.832214355469,22.2520751953125,72025.8152618408
"GH","northern",2014,0,2,83.568359375,161.22395324707,32.1405982971191,4399.390625
"GH","northern",2014,0,3,95.554557800293,161.687530517578,36.5131797790527,2107.47413635254
"GH","northern",2014,0,4,113.650001525879,165,41.6999969482422,729.462158203125
"GH","northern",2014,0,,,,,66865.0709686279
"GH","uppereast",2014,0,1,59.5734100341797,160.672256469727,23.0535202026367,26031.6052398682
"GH","uppereast",2014,0,2,86.01123046875,163.179641723633,32.2609100341797,2620.50189208984
"GH","uppereast",2014,0,3,95.5614929199219,161.072341918945,36.821174621582,950.80281829834
"GH","uppereast",2014,0,4,100.699996948242,155.399993896484,41.6800003051758,387.512084960938
"GH","uppereast",2014,0,,,,,28979.9601898193
"GH","upperwest",2014,0,1,60.0050735473633,160.084365844727,23.3646507263184,15626.8217086792
"GH","upperwest",2014,0,2,82.0348968505859,160.836135864258,31.710750579834,1537.03150177002
"GH","upperwest",2014,0,3,91.0581359863281,157.848510742188,36.5525436401367,736.517913818359
"GH","upperwest",2014,0,4,107.342620849609,161.748870849609,40.8845520019531,346.212158203125
"GH","upperwest",2014,0,,,,,16396.912902832
"GH","volta",2014,0,1,58.4726142883301,159.604843139648,22.925479888916,90408.1717224121
"GH","volta",2014,0,2,84.6819152832031,161.734741210938,32.2798957824707,8266.4921875
"GH","volta",2014,0,3,92.3011703491211,157.229309082031,37.1951103210449,4155.14529418945
"GH","volta",2014,0,4,143.699996948242,162.600006103516,54.3499984741211,1164.41174316406
"GH","volta",2014,0,,,,,101951.593078613
"GH","western",2014,0,1,60.5662040710449,158.517990112305,24.0880813598633,143398.065093994
"GH","western",2014,0,2,81.2874450683594,159.682830810547,31.8400611877441,16820.6436462402
"GH","western",2014,0,3,88.7478103637695,155.510818481445,36.6776351928711,4109.5364074707
"GH","western",2014,0,4,116.950630187988,161.39714050293,44.7902336120605,6007.6549987793
"GH","western",2014,0,,,,,144859.095977783
"GH","ashanti",2014,1,1,57.5495872497559,158.598937988281,22.8101768493652,186703.570449829
"GH","ashanti",2014,1,2,78.3513717651367,157.088943481445,31.7511653900146,24198.2662353516
"GH","ashanti",2014,1,3,79.8000030517578,149.5,35.7000007629395,1539.64514160156
"GH","ashanti",2014,1,4,103.099998474121,160.5,40.0200004577637,1157.97265625
"GH","ashanti",2014,1,,,,,264362.584899902
"GH","brongahafo",2014,1,1,57.4179725646973,158.381011962891,22.8548145294189,140485.509613037
"GH","brongahafo",2014,1,2,81.6149215698242,159.026351928711,32.2554473876953,4099.64205932617
"GH","brongahafo",2014,1,3,92.1351165771484,159.243209838867,36.3621673583984,1280.25439453125
"GH","brongahafo",2014,1,,,,,129115.480529785
"GH","central",2014,1,1,58.7157363891602,157.671310424805,23.5695152282715,178351.576202393
"GH","central",2014,1,2,79.4580612182617,157.850433349609,31.8685894012451,23370.5717163086
"GH","central",2014,1,3,94.3388290405273,158.787445068359,37.3889694213867,3792.07281494141
"GH","central",2014,1,4,121.099998474121,157.699996948242,48.689998626709,586.122375488281
"GH","central",2014,1,,,,,210904.541656494
"GH","eastern",2014,1,1,57.5435104370117,158.479537963867,22.8145999908447,144852.332092285
"GH","eastern",2014,1,2,80.5673828125,158.000335693359,32.2601852416992,13634.313659668
"GH","eastern",2014,1,3,93.8936462402344,159.990264892578,36.6554756164551,3916.90661621094
"GH","eastern",2014,1,4,106,161,40.8899993896484,794.715087890625
"GH","eastern",2014,1,,,,,167878.935516357
"GH","greateraccra",2014,1,1,60.286449432373,159.827911376953,23.6142425537109,54184.3598632813
"GH","greateraccra",2014,1,2,84.4317169189453,161.773498535156,32.2141799926758,7811.88055419922
"GH","greateraccra",2014,1,3,95,158.199996948242,38.0050010681152,3536.17700195313
"GH","greateraccra",2014,1,4,122.599998474121,168.5,43.1800003051758,945.637756347656
"GH","greateraccra",2014,1,,,,,81335.1560668945
"GH","northern",2014,1,1,53.693473815918,159.066329956055,21.1898136138916,217898.359146118
"GH","northern",2014,1,2,82.8412933349609,160.256774902344,32.2260856628418,4460.46685791016
"GH","northern",2014,1,,,,,199697.113265991
"GH","uppereast",2014,1,1,55.884593963623,160.318328857422,21.6960468292236,100131.222854614
"GH","uppereast",2014,1,2,76.139030456543,156.071151733398,31.1944904327393,1466.52163696289
"GH","uppereast",2014,1,,,,,98412.0494384766
"GH","upperwest",2014,1,1,56.3671188354492,160.434860229492,21.9051399230957,59447.762260437
"GH","upperwest",2014,1,2,85.6112823486328,159.574172973633,33.6434020996094,925.528930664063
"GH","upperwest",2014,1,3,94.5999984741211,159.199996948242,37.3300018310547,151.354263305664
"GH","upperwest",2014,1,4,89.4000015258789,146.699996948242,41.5400009155273,191.831420898438
"GH","upperwest",2014,1,,,,,59823.0304641724
"GH","volta",2014,1,1,57.7086448669434,158.919647216797,22.790060043335,141785.112884521
"GH","volta",2014,1,2,81.1976165771484,161.143463134766,31.2522163391113,4042.70291137695
"GH","volta",2014,1,3,101.550346374512,164.962524414063,37.0652618408203,4272.41094970703
"GH","volta",2014,1,4,108.993011474609,160.292343139648,42.3913421630859,2231.09344482422
"GH","volta",2014,1,,,,,162280.603118896
"GH","western",2014,1,1,58.0602836608887,157.66845703125,23.3525505065918,201284.94744873
"GH","western",2014,1,2,79.2199478149414,156.366973876953,32.3619079589844,18839.0511474609
"GH","western",2014,1,3,102.626350402832,164.936828613281,37.6661605834961,3995.86767578125
"GH","western",2014,1,4,89.8265228271484,146.624328613281,41.1438293457031,2354.91506958008
"GH","western",2014,1,,,,,208979.943359375
"GU","central",2015,0,1,54.5019683837891,149.578125,24.3417282104492,180270.24879837
"GU","central",2015,0,2,71.5224380493164,149.497375488281,31.9360828399658,46202.3541717529
"GU","central",2015,0,3,83.0493469238281,150.138092041016,36.7725410461426,15060.1406326294
"GU","central",2015,0,4,97.2649917602539,149.03466796875,43.687141418457,4112.4994354248
"GU","central",2015,0,,,,,15843.732383728
"GU","metropolitana",2015,0,1,56.4167785644531,151.920196533203,24.4267921447754,507928.344146729
"GU","metropolitana",2015,0,2,74.2977752685547,152.287048339844,31.9757995605469,131007.307388306
"GU","metropolitana",2015,0,3,87.2970123291016,153.386169433594,37.0320129394531,38909.9074859619
"GU","metropolitana",2015,0,4,98.0043258666992,150.522125244141,43.1376609802246,15533.9034881592
"GU","metropolitana",2015,0,,,,,41752.1312866211
"GU","noroccidente",2015,0,1,52.9032745361328,147.91520690918,24.1175994873047,108997.316619873
"GU","noroccidente",2015,0,2,70.3878326416016,148.228164672852,32.0037956237793,18823.7551879883
"GU","noroccidente",2015,0,3,80.2248992919922,148.422500610352,36.3373794555664,3777.03031921387
"GU","noroccidente",2015,0,4,90.8910293579102,144.915176391602,43.1820411682129,693.861633300781
"GU","noroccidente",2015,0,,,,,11361.5328216553
"GU","nororiente",2015,0,1,56.7402267456055,152.843627929688,24.2458724975586,84054.9541397095
"GU","nororiente",2015,0,2,75.3388519287109,153.101928710938,32.0861740112305,22424.8821125031
"GU","nororiente",2015,0,3,85.7993698120117,152.781356811523,36.7035980224609,6561.33519935608
"GU","nororiente",2015,0,4,104.470657348633,152.770217895508,44.6720733642578,4791.71718406677
"GU","nororiente",2015,0,,,,,5373.3623008728
"GU","norte",2015,0,1,54.9208679199219,149.621856689453,24.5236473083496,66240.6444015503
"GU","norte",2015,0,2,71.0351333618164,149.023849487305,31.9236030578613,12775.1466941834
"GU","norte",2015,0,3,82.2979278564453,149.582656860352,36.6744117736816,3958.53993988037
"GU","norte",2015,0,4,101.385200500488,150.038177490234,45.2334976196289,993.942501068115
"GU","norte",2015,0,,,,,4485.94540023804
"GU","petn",2015,0,1,56.7291641235352,152.825164794922,24.2561645507813,34072.1882324219
"GU","petn",2015,0,2,74.2316970825195,151.148147583008,32.4233703613281,9763.77926635742
"GU","petn",2015,0,3,83.3936386108398,151.174667358398,36.3817443847656,3826.53578186035
"GU","petn",2015,0,4,94.7520370483398,150.533447265625,41.7987022399902,1306.03719329834
"GU","petn",2015,0,,,,,3381.8270111084
"GU","suroccidente",2015,0,1,53.5582237243652,148.69287109375,24.1872634887695,309859.543182373
"GU","suroccidente",2015,0,2,70.563102722168,148.260101318359,32.0359687805176,61047.2715263367
"GU","suroccidente",2015,0,3,80.9950790405273,148.380462646484,36.7302169799805,15802.6831359863
"GU","suroccidente",2015,0,4,98.7430725097656,151.137420654297,43.1804237365723,4184.91410446167
"GU","suroccidente",2015,0,,43.5999984741211,,,23045.4347076416
"GU","suroriente",2015,0,1,54.9010391235352,151.663101196289,23.8433818817139,83694.666179657
"GU","suroriente",2015,0,2,73.4965591430664,151.43879699707,31.989725112915,20240.0991859436
"GU","suroriente",2015,0,3,86.2795181274414,152.460815429688,37.0443534851074,5740.48072814941
"GU","suroriente",2015,0,4,105.869560241699,151.746276855469,45.8445358276367,1415.91268539429
"GU","suroriente",2015,0,,,,,6929.541847229
"GU","central",2015,1,1,54.0154418945313,148.697723388672,24.3871536254883,141707.884078979
"GU","central",2015,1,2,72.718879699707,149.462554931641,32.4838790893555,28565.5420761108
"GU","central",2015,1,3,85.8965530395508,152.096145629883,37.0553588867188,10208.0646133423
"GU","central",2015,1,4,97.8910293579102,149.59635925293,43.7185478210449,2875.3479385376
"GU","central",2015,1,,,,,19246.6470489502
"GU","metropolitana",2015,1,1,54.5656471252441,149.496490478516,24.3913402557373,123600.337524414
"GU","metropolitana",2015,1,2,70.4969711303711,148.907745361328,31.7332534790039,24382.0307617188
"GU","metropolitana",2015,1,3,80.6149749755859,147.554260253906,36.9940910339355,7490.80731201172
"GU","metropolitana",2015,1,4,102.904922485352,152.893447875977,43.9799575805664,976.709274291992
"GU","metropolitana",2015,1,,,,,8889.93466186523
"GU","noroccidente",2015,1,1,50.6728630065918,145.909591674805,23.76686668396,357903.980686188
"GU","noroccidente",2015,1,2,68.7878723144531,146.482482910156,31.9811096191406,39630.3513145447
"GU","noroccidente",2015,1,3,77.647346496582,145.841461181641,36.3921051025391,6330.81043624878
"GU","noroccidente",2015,1,4,93.7607498168945,148.541641235352,42.2931289672852,1229.88906860352
"GU","noroccidente",2015,1,,,,,34422.4624786377
"GU","nororiente",2015,1,1,53.4379005432129,149.512969970703,23.854585647583,191218.155189514
"GU","nororiente",2015,1,2,73.5174331665039,151.172866821289,32.0922088623047,27569.5170173645
"GU","nororiente",2015,1,3,85.8598327636719,152.268630981445,36.9830436706543,10606.692363739
"GU","nororiente",2015,1,4,105.243354797363,154.2587890625,44.0644645690918,3022.70380401611
"GU","nororiente",2015,1,,143.600006103516,154.100006103516,,17679.6244888306
"GU","norte",2015,1,1,51.8552551269531,147.235336303711,23.8814392089844,232239.512260437
"GU","norte",2015,1,2,69.8099517822266,147.687591552734,31.9633598327637,28857.796257019
"GU","norte",2015,1,3,77.4607162475586,145.23957824707,36.6943283081055,5531.77034378052
"GU","norte",2015,1,4,98.086669921875,148.808959960938,44.1751899719238,731.662460327148
"GU","norte",2015,1,,,,,22363.6528167725
"GU","petn",2015,1,1,54.9283981323242,149.374618530273,24.5674419403076,72922.9130020142
"GU","petn",2015,1,2,72.8743667602539,150.478500366211,32.1228065490723,15318.7343139648
"GU","petn",2015,1,3,82.7037658691406,148.996231079102,37.160774230957,4780.80210876465
"GU","petn",2015,1,4,98.912467956543,149.383773803711,44.2575759887695,1613.48912811279
"GU","petn",2015,1,,,,,9392.59906005859
"GU","suroccidente",2015,1,1,51.6017570495605,147.316390991211,23.7368469238281,505723.980911255
"GU","suroccidente",2015,1,2,70.0802230834961,148.060638427734,31.9164257049561,71135.2873153687
"GU","suroccidente",2015,1,3,80.6704864501953,147.84001159668,36.843921661377,16051.4075241089
"GU","suroccidente",2015,1,4,94.2681503295898,148.695526123047,42.5099563598633,4301.79747772217
"GU","suroccidente",2015,1,,133.399993896484,149,,45455.8650054932
"GU","suroriente",2015,1,1,53.4398460388184,150.411056518555,23.5727939605713,195745.676673889
"GU","suroriente",2015,1,2,73.3444519042969,151.308044433594,31.9674453735352,25136.2779541016
"GU","suroriente",2015,1,3,86.4153671264648,152.546875,37.0725402832031,7559.89747619629
"GU","suroriente",2015,1,4,99.1676254272461,151.044158935547,43.3799438476563,1315.62302398682
"GU","suroriente",2015,1,,32,,,15828.3345565796
"HN","Atl?ntida",2012,0,1,57.485897064209,155.175750732422,23.8543243408203,51016.0849113464
"HN","Atl?ntida",2012,0,2,77.6297836303711,154.678009033203,32.3896522521973,11725.5160713196
"HN","Atl?ntida",2012,0,3,90.0508575439453,155.584548950195,37.1506500244141,4669.55528640747
"HN","Atl?ntida",2012,0,4,110.556541442871,156.855285644531,44.7679290771484,3033.57559585571
"HN","Atl?ntida",2012,0,,,164.015869140625,,1637.65421676636
"HN","Choluteca",2012,0,1,57.8316040039063,154.523666381836,24.1970653533936,30998.9003372192
"HN","Choluteca",2012,0,2,76.7099609375,154.245849609375,32.1989707946777,7491.9772644043
"HN","Choluteca",2012,0,3,86.2360916137695,153.268096923828,36.6450614929199,2250.45581817627
"HN","Choluteca",2012,0,4,115.343955993652,158.908645629883,45.3966827392578,711.948699951172
"HN","Choluteca",2012,0,,67.9591674804688,105.699996948242,,981.709541320801
"HN","Col?n",2012,0,1,56.6368446350098,154.683654785156,23.6548690795898,24288.1792640686
"HN","Col?n",2012,0,2,77.0225143432617,154.886672973633,32.0758209228516,5097.85099411011
"HN","Col?n",2012,0,3,86.5198364257813,153.333084106445,36.7473068237305,2147.58997344971
"HN","Col?n",2012,0,4,108.41276550293,155.942932128906,44.3771858215332,1057.33456420898
"HN","Col?n",2012,0,,,,,752.397129058838
"HN","Comayagua",2012,0,1,56.4255218505859,152.440246582031,24.2734603881836,44013.0052528381
"HN","Comayagua",2012,0,2,75.3646240234375,153.060989379883,32.1117744445801,10204.5882987976
"HN","Comayagua",2012,0,3,84.5012435913086,151.837844848633,36.6354064941406,3135.71796798706
"HN","Comayagua",2012,0,4,96.5480728149414,149.82666015625,43.0448532104492,1513.13143157959
"HN","Comayagua",2012,0,,101.900001525879,,,1524.71752166748
"HN","Cop?n",2012,0,1,55.174690246582,152.989227294922,23.5396709442139,35054.7741699219
"HN","Cop?n",2012,0,2,72.4951629638672,150.945587158203,31.7743263244629,4275.08172607422
"HN","Cop?n",2012,0,3,85.8102798461914,152.483581542969,36.8878364562988,1195.49072265625
"HN","Cop?n",2012,0,4,102.567489624023,156.877014160156,41.6947479248047,199.596771240234
"HN","Cop?n",2012,0,,123.018043518066,153.307769775391,,2469.41639709473
"HN","Cort?s",2012,0,1,56.7199020385742,154.413452148438,23.7749710083008,230660.179603577
"HN","Cort?s",2012,0,2,75.4053039550781,153.162643432617,32.0983352661133,58598.0441055298
"HN","Cort?s",2012,0,3,87.4446487426758,153.516479492188,37.0358543395996,20077.7189254761
"HN","Cort?s",2012,0,4,104.648750305176,153.627807617188,44.2636184692383,9198.13004302979
"HN","Cort?s",2012,0,,88.9933471679688,161.683563232422,,5978.49348449707
"HN","ElPara?so",2012,0,1,57.0287017822266,155.647613525391,23.5489902496338,27907.5837936401
"HN","ElPara?so",2012,0,2,75.8805084228516,154.160842895508,31.8695220947266,6374.23073577881
"HN","ElPara?so",2012,0,3,89.4560470581055,154.574722290039,37.4281120300293,2391.02876281738
"HN","ElPara?so",2012,0,4,116.096015930176,160.399276733398,45.3645401000977,525.249946594238
"HN","ElPara?so",2012,0,,,,,343.510398864746
"HN","FranciscoMoraz?n",2012,0,1,57.663143157959,155.047836303711,23.9641456604004,248616.121414185
"HN","FranciscoMoraz?n",2012,0,2,76.4820938110352,154.156311035156,32.1382675170898,56894.5950241089
"HN","FranciscoMoraz?n",2012,0,3,89.6292877197266,155.05354309082,37.2090377807617,17287.7256088257
"HN","FranciscoMoraz?n",2012,0,4,103.130867004395,153.487731933594,43.7033348083496,7907.21585845947
"HN","FranciscoMoraz?n",2012,0,,53.5,,,13772.0175552368
"HN","GraciasaDios",2012,0,1,59.1478996276855,155.700012207031,24.3688201904297,3365.4773645401
"HN","GraciasaDios",2012,0,2,78.5667114257813,155.777053833008,32.3431663513184,1131.08716678619
"HN","GraciasaDios",2012,0,3,89.2482223510742,155.888641357422,36.6660270690918,628.926219940186
"HN","GraciasaDios",2012,0,4,108.643936157227,157.077911376953,44.1319580078125,174.140602111816
"HN","GraciasaDios",2012,0,,,,,38.3529968261719
"HN","Intibuc?",2012,0,1,55.0077590942383,151.824249267578,23.8306465148926,9192.25456237793
"HN","Intibuc?",2012,0,2,74.4668350219727,151.994857788086,32.1646881103516,1872.69400596619
"HN","Intibuc?",2012,0,3,88.779541015625,153.391983032227,37.8099975585938,242.426647186279
"HN","Intibuc?",2012,0,4,94.5001983642578,151.933990478516,40.8750305175781,114.972261428833
"HN","Intibuc?",2012,0,,,,,793.356119155884
"HN","IslasdelaBah?a",2012,0,1,58.671802520752,156.667053222656,23.898473739624,8058.81642150879
"HN","IslasdelaBah?a",2012,0,2,78.040901184082,155.330902099609,32.3338966369629,1754.99349784851
"HN","IslasdelaBah?a",2012,0,3,91.3109741210938,156.26318359375,37.3488693237305,879.886662483215
"HN","IslasdelaBah?a",2012,0,4,101.101745605469,153.271347045898,42.9630889892578,409.515677452087
"HN","IslasdelaBah?a",2012,0,,44.7000007629395,,,52.6180067062378
"HN","LaPaz",2012,0,1,55.9964561462402,153.500930786133,23.7760829925537,15647.7593536377
"HN","LaPaz",2012,0,2,75.9810256958008,153.61897277832,32.1324234008789,3618.86273193359
"HN","LaPaz",2012,0,3,89.007453918457,155.095764160156,36.9829711914063,857.20386505127
"HN","LaPaz",2012,0,4,98.3015747070313,151.16047668457,43.0091857910156,538.311912536621
"HN","LaPaz",2012,0,,,,,253.368221282959
"HN","Lempira",2012,0,1,53.9135818481445,152.028121948242,23.2559852600098,7268.37491607666
"HN","Lempira",2012,0,2,75.2547302246094,152.342880249023,32.3659858703613,812.662792205811
"HN","Lempira",2012,0,3,87.4377136230469,153.345901489258,37.1843566894531,386.765182495117
"HN","Lempira",2012,0,,,,,271.437015533447
"HN","Ocotepeque",2012,0,1,55.5169334411621,152.560607910156,23.7916698455811,11281.941198349
"HN","Ocotepeque",2012,0,2,73.3085479736328,151.782775878906,31.7819843292236,1431.52722740173
"HN","Ocotepeque",2012,0,3,85.5796966552734,151.943923950195,36.9812393188477,433.435960769653
"HN","Ocotepeque",2012,0,4,102.757705688477,153.624420166016,43.395622253418,186.529560089111
"HN","Ocotepeque",2012,0,,,,,123.168472290039
"HN","Olancho",2012,0,1,56.6795463562012,155.259292602539,23.4933891296387,36590.9682540894
